koryakov_bd_id,eng_vil_name,rus_vil_name,rus_vil_name_mdg,censuses.1885.people,censuses.1895.people,censuses.1926.people,censuses.2010.people,Lat,Lon,Language,Lect,Republic,Region,elevation
4251,,разв.,разв.,82,90,54,,,,,,,,
4253,Choroda,Чорода,Чорода,140,151,152,479,41.98096,46.49696,Avar,,Daghestan,,1928.16
4255,Betel'da,Бетельда,Бетельда,179,169,93,486,41.95077,46.54164,Avar,,Daghestan,,1975.1
4257,Genekolob,Генеколоб,Генеколоб,215,229,236,750,41.916992,46.600199,Avar,,Daghestan,,2052.53
4259,Gerel',Герель,Герель,117,104,122,395,41.94451,46.551888,Avar,,Daghestan,,1931.57
4261,Gortnob,Гортноб,Гортноб,82,87,73,197,41.962665,46.525604,Avar,,Daghestan,,1970.58
4263,Kamilukh,Камилух,Камилух,352,346,207,904,41.90911,46.63101,Avar,,Daghestan,,2004.75
4265,Salda,Салда,Салда,143,138,96,361,41.97497,46.50848,Avar,,Daghestan,,1906.43
4267,Ul'geb,Ульгеб,Ульгеб,64,65,53,212,41.964253,46.523688,Avar,,Daghestan,,2043.17
4269,,разв.Балагита,разв.Балагита,29,23,10,,,,,,,,
4271,Bochokh,Бочох,Бочох,40,49,28,81,42.22,46.28472,Avar,,Daghestan,,1851.06
4273,,Кадан,Кадан,25,20,2,,,,,,,,
4275,,Калда,Калда,84,110,20,,,,,,,,
4277,Kabasida,Кабасида,Кабасида,28,36,22,16,42.205771,46.341334,Avar,,Daghestan,,1751.28
4279,,Карадла,Карадла,38,48,23,33,,,,,,,
4281,Katroso,Катросо,Катросо,123,117,46,81,42.188329,46.33021,Avar,,Daghestan,,1658.35
4283,Machar,Мачар,Мачар,93,105,46,101,42.206556,46.335204,Avar,,Daghestan,,1998.26
4285,Nukhotkolob,Нухотколоб,Нухотколоб,59,44,20,48,42.23195,46.265721,Avar,,Daghestan,,1659.63
4287,,Санта,Санта,47,54,25,43,,,,,,,
4289,,разв.Тагада,разв.Тагада,59,61,34,,,,,,,,
4291,Tokh,Тох,Тох,70,66,50,136,42.222292,46.291546,Avar,,Daghestan,,2026.47
4293,Khadakolob,Хадаколоб,Хадаколоб,23,27,12,263,42.231683,46.261819,Avar,,Daghestan,,1701.16
4295,Khantakolob,Хантаколоб,Хантаколоб,51,49,9,,42.21944,46.29083,Avar,,Daghestan,,1864.18
4297,Khintida,Хинтида,Хинтида,93,99,39,57,42.220547,46.275395,Avar,,Daghestan,,1642.04
4299,Kharada,Харада,Харада,143,153,38,307,42.222648,46.258528,Avar,,Daghestan,,2030.23
4301,,Хотан-Коло,Хотан-Коло,18,15,6,,,,,,,,
4303,Chododa,Чодода,Чодода,188,195,44,138,42.193439,46.314784,Avar,,Daghestan,,1868.45
4305,Chadakolob,Чадаколоб,Чадаколоб,221,230,61,230,42.19182,46.31981,Avar,,Daghestan,,1735.09
4307,Shidib,Шидиб,Шидиб,84,77,30,204,42.214353,46.300745,Avar,,Daghestan,,1803.53
4369,Artlukh,Артлухъ,Артлухъ,329,367,,,42.8631,46.6683,Avar,,Daghestan,,2046.64
4605,Ibragimotar,Ибрагимотар,Ибрагимотар,,,,1232,43.56491,46.46879,Avar,,Daghestan,,9
4607,,Калининаул,Калининаул,,,,609,,,,,,,
4677,Akdy,Акды,Акды,65,64,47,53,42.25829,45.82798,Tsez,,Daghestan,,2121.26
4679,Asakh,Асах,Асах,260,311,130,5,42.26311,45.81684,Tsez,,Daghestan,,1857.07
4681,Itsirakh,Ицирах,Ицирах,61,58,23,487,42.244662,45.849585,Tsez,,Daghestan,,1765.32
4683,Kimyatli,Кимятли,Кимятли,81,83,20,242,42.2488,45.82303,Tsez,,Daghestan,,1929.25
4685,Retlob,Ретлоб,Ретлоб,47,75,33,170,42.24411,45.8289,Tsez,,Daghestan,,1855.77
4687,Tsibari,Цебари,Цебари,139,150,50,341,42.25213,45.87861,Avar,,Daghestan,,1715.64
4689,Chalyakh,Чалях,Чалях,37,48,18,106,42.24114,45.83754,Tsez,,Daghestan,,1965.31
4691,Gakko,Гакко,Гакко,448,480,368,320,42.47024,45.882,Chamalal,,Daghestan,,1624.9
4693,Inkhokvari,Инхоквари,Инхоквари,289,319,238,258,42.410888,46.044877,Xvarshi,Inkhoqwari,Daghestan,,1394.1
4695,,Готколи,Готколи,,,40,,,,,,,,
4697,Kvantlada,Квантлада,Квантлада,271,278,177,86,42.39204,46.06382,Xvarshi,Inkhoqwari,Daghestan,,1830.63
4699,Khvayni,Хвайни,Хвайни,128,146,77,258,42.415087,45.968736,Xvarshi,Inkhoqwari,Daghestan,,1555.17
4701,Kedi,Кеди,Кеди,484,527,285,740,42.52611,45.96639,Avar,,Daghestan,,1949.05
4703,Kidero,Кидеро,Кидеро,269,357,283,748,42.1931,45.9583,Tsez,,Daghestan,,1900.54
4705,Genukh,Генух,Генух,35,148,150,543,42.1764,45.98646,Hinuq,,Daghestan,,1990.18
4707,Gutatli,Гутатли,Гутатли,160,,132,363,42.207019,45.936713,Tsez,,Daghestan,,1922.37
4709,Zekhida,Зехида,Зехида,103,105,82,502,42.19594,45.94664,Tsez,,Daghestan,,1861.93
4711,Mokok,Мокок,Мокок,298,318,122,489,42.2619,45.9008,Tsez,,Daghestan,,1615.98
4713,Galatli,Галатли,Галатли,,194,48,199,42.288201,45.894106,Tsez,,Daghestan,,2029.05
4715,Berikh,Берих,Берих,,,52,209,42.23806,46.05306,Tsez,,Daghestan,,1756.39
4717,Khebatli,Хебатли,Хебатли,66,163,102,399,42.2819,45.92585,Tsez,,Daghestan,,2045.82
4719,Metrada,Метрада,Метрада,188,222,254,550,42.393034,45.888954,Avar,,Daghestan,,1879.52
4721,Sagada,Сагада,Сагада,321,311,166,340,42.38941,45.91798,Tsez,,Daghestan,,1484.81
4723,Mitluda,Митлуда,Митлуда,,,78,41,42.36693,45.94512,Tsez,,Daghestan,,2084.6
4725,Sasitli,Саситли,Саситли,277,310,163,319,42.496173,45.996762,Avar,,Daghestan,,1600.67
4727,Sil'di,Сильди,Сильди,337,518,360,210,42.4552,45.92715,Avar,,Daghestan,,1734.9
4729,Tlyatsuda,Тляцуда,Тляцуда,160,173,91,303,42.34923,45.92493,Tsez,,Daghestan,,1569.1
4731,Khamaitli,Хамаитли,Хамаитли,133,148,89,22,42.31091,45.96217,Tsez,,Daghestan,,1534.92
4733,Nizhnie Khvarshini,Нижние Хваршини,Нижние Хваршини,289,333,312,372,42.4108,45.8697,Avar,,Daghestan,,1742.31
4735,Verkhnie Khvarshini,Верхнее Хваршини,Верхнее Хваршини,129,156,160,245,42.41088,45.84551,Avar,,Daghestan,,1901.16
4737,Khuntli,Хунтли,Хунтли,103,96,69,41,42.23806,46.05306,Tsez,,Daghestan,,1756.39
4739,Azilta,Азильта,Азильта,79,86,21,246,42.260166,45.938182,Tsez,,Daghestan,,1986.77
4741,Khenokh,Хенох,Хенох,129,37,28,18,42.26183,45.96692,Tsez,,Daghestan,,1852.88
4743,Khetokh,Хетох,Хетох,61,78,32,42,42.25611,45.97361,Tsez,,Daghestan,,1717.13
4745,Tsekhok,Цехок,Цехок,54,47,34,140,42.24723,45.98528,Tsez,,Daghestan,,1594.41
4747,Shauri,Шаури,Шаури,54,58,32,215,42.270484,45.941421,Tsez,,Daghestan,,1466.87
4749,Khushet,Хушет,Хушет,316,408,507,767,42.39721,45.77278,Tsez,,Daghestan,,2028.08
4751,,Цыхалах,Цыхалах,87,86,77,57,,,,,,,
4753,Tsumada,Цумада,Цумада,220,292,201,112,42.48187,46.05247,Chamalal,,Daghestan,,1534.94
4755,Tsumada-Urukh,Цумада-Урух,Цумада-Урух,,,41,208,42.474208,46.063467,Chamalal,,Daghestan,,1069.56
4757,Shaitli,Шаитли,Шаитли,293,222,177,675,42.23835,46.05158,Tsez,,Daghestan,,1765.1
4759,Geniyatl',Гениятль,Гениятль,159,140,68,172,42.23828,46.035044,Tsez,,Daghestan,,1671.88
4761,Kituri,Китури,Китури,179,220,77,666,42.244627,46.019304,Tsez,,Daghestan,,1656.61
4763,Shapikh,Шапих,Шапих,120,145,54,301,42.224044,45.858118,Tsez,,Daghestan,,1581.69
4765,Vitsiyatl',Вициятли,Вициятли,69,116,49,178,42.197434,45.888164,Tsez,,Daghestan,,1912.28
4767,Kitlyarta,Китлярта,Китлярта,32,37,10,216,42.20849,45.84333,Tsez,,Daghestan,,1574.59
4769,,Оцих,Оцих,24,33,17,,,,,,,,
4771,Khalakh,Халах,Халах,52,59,17,32,42.22547,45.850837,Tsez,,Daghestan,,1866.67
4773,Khibiyatl',Хибиятль,Хибиятль,140,67,28,124,42.187996,45.874341,Tsez,,Daghestan,,1763.57
4775,Khupri,Хупри,Хупри,144,166,87,553,42.20145,45.84143,Tsez,,Daghestan,,1705.23
4777,Khutrakh,Хутрах,Хутрах,253,236,89,646,42.23806,46.05306,Tsez,,Daghestan,,1756.39
4779,Tsitsimakh,Цицимах,Цицимах,49,55,11,57,42.21621,45.82621,Tsez,,Daghestan,,1900.59
4781,El'bok,Эльбок,Эльбок,102,106,74,204,42.183907,45.906506,Tsez,,Daghestan,,1931.83
4783,Echeda,Эчеда,Эчеда,220,227,202,1120,42.43436,45.992398,Tindi,,Daghestan,,1355.37
7000,Babayurt,,Бабаюрт,,,,15227,43.601403,46.783386,Avar,,Daghestan,,-2
7001,Germenchik,,Герменчик,,,,2230,43.5403,46.7256,Chechen,,Daghestan,,1.3
7002,,,Львовский №1,,,,1262,,,,,,,
7003,Lyuksemburg,,Люксембург,,,,1679,43.6617,46.7442,Kumyk,,Daghestan,,-5
7004,Novokare,,Новокаре,,,,1394,43.6011,46.9675,Avar,,Daghestan,,
7005,Tatayurt,,Татаюрт,,,,2366,43.5619,46.9961,Chechen,,Daghestan,,
7006,Utsmiyurt,,Уцмиюрт,,,,3539,43.5342,46.4703,Avar,,Daghestan,,11.2
7007,Khamamatyurt,,Хамаматюрт,,,,4684,43.60809,46.5006,Kumyk,,Daghestan,,5.29
7008,Adil'-Yangiyurt,,Адиль-Янгиюрт,,,,3863,43.5633,46.5853,Kumyk,,Daghestan,,6.26
7009,Chankayurt,,Чанкаюрт,,,,387,43.56935,46.56515,Chechen,,Daghestan,,3.46
7010,Gemetyube,,Геметюбе,,,,1511,43.5747,46.9014,Nogai,,Daghestan,,-7
7011,,,Алимпашаюрт,,,,693,,,,,,,
7012,Muzhukay,,Мужукай,,,,541,43.6283,46.9013,Kumyk,,Daghestan,,
7013,Yangylbay,,Янгылбай,,,,152,43.63059,46.93654,Nogai,,Daghestan,,
7014,Novaya Kosa,,Новая Коса,,,,664,43.553007,47.367407,Nogai,,Daghestan,,
7015,Orazgulaul,,Оразгулаул,,,,55,43.564682,47.344642,Nogai,,Daghestan,,
7016,Tamazatyube,,Тамазатюбе,,,,1719,43.578224,47.159585,Nogai,,Daghestan,,
7017,Tamazatyube (staroe),,Тамазатюбе Старое,,,,405,43.66258,47.171012,Nogai,,Daghestan,,
7018,Turshunay,,Туршунай,,,,1241,43.6003,46.6642,Avar,,Daghestan,,-1
7019,,,Советское,,,,1055,,,,,,,
7020,Khasanay,,Хасанай,,,,1014,43.63109,46.70978,Kumyk,,Daghestan,,
7021,Shakhbulatotar,,Шахбулатотар,,,,14,43.57167,46.70056,Nogai,,Daghestan,,0.16
7022,Novyy Biryuzyak,,Новый Бирюзяк,,,,908,43.77431,47.294614,Avar,,Daghestan,,
7023,Oguzer,,Огузер,,,,872,44.0508,47.0619,Nogai,,Daghestan,,
7024,Tushilovka,,Тушиловка,,,,717,44.3092,46.8814,Avar,,Daghestan,,
7025,,,Аверьяновка,,,,3532,,,,,,,
7026,Yefimovka,,Ефимовка,,,,602,43.84302,46.79782,Avar,,Daghestan,,
7027,Aleksandriyskaya,,Александрийская,,,,2439,43.9047,47.1297,Avar,,Daghestan,,
7028,Sangishi,,Сангиши,,,,468,43.89977,47.03304,Nogai,,Daghestan,,
7029,Bol'shaya Areshevka,,Большая Арешевка,,,,1563,44.107833,46.916939,Avar,,Daghestan,,
7030,Imeni Kalinina,,Имени Калинина,,,,82,44.05499,46.93192,Lak,,Daghestan,,
7031,,,Красное,,,,89,,,,,,,
7032,Makarovskoe,,Макаровское,,,,304,44.121013,46.892273,Nogai,,Daghestan,,
7033,Bol'shebredikhinskiy,,Большебредихинское,,,,1737,43.8967,46.8539,North Azerbaijani,,Daghestan,,
7034,Maloe Kozyrevskoe,,Малое Казыревское,,,,694,43.90025,46.81582,Avar,,Daghestan,,
7035,Imeni Karla Marksa,,Имени К.Маркса,,,,2191,43.897,46.78746,Avar,,Daghestan,,-11
7036,Bol'shezadoevskoe,,Большезадоевское,,,,1639,43.8661,46.8289,Avar,,Daghestan,,
7037,Malaya Zadoevka,,Малая Задоевка,,,,30,43.86766,46.85721,Avar,,Daghestan,,-10
7038,Mulla-Ali,,Мулла-Али,,,,65,43.86792,46.88344,Avar,,Daghestan,,
7039,Persidskoe,,Персидское,,,,234,43.884078,46.894044,North Azerbaijani,,Daghestan,,
7040,Novogladovka,,Новогладовка,,,,416,43.84923,46.89421,Avar,,Daghestan,,-13
7041,Burumbay,,Бурумбай,,,,214,43.888168,46.968787,Nogai,,Daghestan,,
7042,,,Брянск,,,,658,,,,,,,
7043,Novyy Chechen',,Новый Чечень,,,,171,44.254761,47.07089,Avar,,Daghestan,,
7044,,,Брянский рыбзавод,,,,63,,,,,,,
7045,,,Вперед,,,,1557,,,,,,,
7046,Zarya Kommuny,,Заря Коммуны,,,,882,43.89784,46.73016,Avar,,Daghestan,,-14
7047,Kardonovka,,Кардоновка,,,,1877,43.8158,46.8478,Avar,,Daghestan,,
7048,,,Некрасовка,,,,685,,,,,,,
7049,Novonadezhdovka,,Новонадеждовка,,,,69,43.83556,46.93295,Avar,,Daghestan,,
7050,,,Кохановское,,,,1071,,,,,,,
7051,,,Юбилейное,,,,777,,,,,,,
7052,,,Пригородное,,,,485,,,,,,,
7053,,,Новое,,,,316,,,,,,,
7054,,,Мирное,,,,150,,,,,,,
7055,,,Советское,,,,393,,,,,,,
7056,,,Школьное,,,,735,,,,,,,
7057,,,Пролетарское,,,,350,,,,,,,
7058,,,Октябрьское,,,,349,,,,,,,
7059,,,Дальнее,,,,417,,,,,,,
7060,,,Косякино,,,,1444,,,,,,,
7061,,,Бондареновское,,,,504,,,,,,,
7062,,,Михеевское,,,,695,,,,,,,
7063,Pervokizlyarskoe,,Первокизлярское,,,,436,43.88591,46.67872,Avar,,Daghestan,,
7064,,,Первомайское,,,,948,,,,,,,
7065,Kraynovka,,Крайновка,,,,1210,43.9772,47.3719,Avar,,Daghestan,,
7066,Mangulaul,,Мангулаул,,,,59,43.92672,47.31052,Nogai,,Daghestan,,
7067,,,Коллективизатор,,,,362,,,,,,,
7068,Lopukhovka,,Лопуховка,,,,12,43.93463,47.4079,Chechen,,Daghestan,,
7069,Novoterechnoe,,Ново-Теречное,,,,199,44.01557,47.34915,Avar,,Daghestan,,
7070,,,Судоремонтная Техническая Станция,,,,40,,,,,,,
7071,,,Суюткино,,,,100,,,,,,,
7072,,,Красный Рыбак,,,,28,,,,,,,
7073,Novyy Bakhtemir,,Новый Бахтемир,,,,41,44.131866,47.265502,Avar,,Daghestan,,-25
7074,Staroterechnoe,,Старо-Теречное,,,,442,43.85585,47.46163,Avar,,Daghestan,,
7075,Imeni Zhdanova,,Имени Жданова,,,,1990,43.85694,46.69528,Avar,,Daghestan,,-11
7076,Krasnyy Voskhod,,Красный Восход,,,,1683,43.86232,46.67508,Avar,,Daghestan,,
7077,Imeni Shaumyana,,Имени Шаумяна,,,,1205,43.87796,46.68821,Avar,,Daghestan,,
7078,,,Опытно-Мелиоративная Станция,,,,127,,,,,,,
7079,Rybalko,,Рыбалко,,,,1787,43.78321,46.65519,Avar,,Daghestan,,
7080,Zarechnoe,,Заречное,,,,852,43.76292,46.58238,Avar,,Daghestan,,
7081,Malaya Areshevka,,Малая Арешевка,,,,1667,44.0208,46.8231,Avar,,Daghestan,,
7082,Kerlikent,,Керликент,,,,196,44.02694,46.74889,Avar,,Daghestan,,
7083,Vyshetalovka,,Выше-Таловка,,,,787,44.042518,46.725504,Tsez,,Daghestan,,-15
7084,Novokokhanovskoe,,Новокохановское,,,,845,43.8672,46.6508,Avar,,Daghestan,,
7085,Krasnooktyabr'skoe,,Краснооктябрьское,,,,1806,43.84705,46.65553,Avar,,Daghestan,,
7086,Novomonastyrskoe,,Новомонастырское,,,,1185,43.865916,46.607527,Avar,,Daghestan,,
7087,Novokrest'yanovskoe,,Новокрестьяновское,,,,966,43.88459,46.57013,Nogai,,Daghestan,,
7088,Stepnoe,,Степное,,,,496,43.89479,46.49285,Nogai,,Daghestan,,-10
7089,,,Новая Серебряковка,,,,763,,,,,,,
7090,,,Грузинское,,,,191,,,,,,,
7091,Tsvetkovka,,Цветковка,,,,3764,43.93939,46.83366,Avar,,Daghestan,,
7092,Serebryakovka,,Серебряковка,,,,825,43.98115,46.8328,Chamalal,,Daghestan,,
7093,Vinogradnoe,,Виноградное,,,,153,43.9167,46.81963,Avar,,Daghestan,,
7094,Chernyaevka,,Черняевка,,,,2279,43.9458,47.0342,Lezgian,,Daghestan,,
7095,Ukrainskoe,,Украинское,,,,209,43.91396,47.00889,Chechen,,Daghestan,,-17
7096,Sar-Sar,,Сар-Сар,,,,540,43.96993,47.0777,Lezgian,,Daghestan,,
7097,,,Большекозыревское,,,,140,,,,,,,
7098,Novovladimirskoe,,Нововладимирское,,,,776,43.9128,46.95124,Nogai,,Daghestan,,
7099,,,Курдюковское,,,,226,,,,,,,
7100,Yuzhnoe,,Южное,,,,1790,43.8169,46.7242,Avar,,Daghestan,,
7101,Razdol'e,,Речное,,,,369,44.1942,46.5856,Avar,,Daghestan,,
7102,Imeni Kirova,,Имени Кирова,,,,674,43.86396,46.70564,Avar,,Daghestan,,
7103,,,Ясная Поляна,,,,1672,,,,,,,
7104,Khutseevka,,Хуцеевка,,,,945,43.92938,46.78123,Avar,,Daghestan,,
7105,,,Кенафный Завод,,,,64,,,,,,,
7106,,,Ахар,,,,629,,,,,,,
7107,Banayyurt (Akhar),,Банайюрт,,,,1033,43.1375,46.4225,Chechen,,Daghestan,,328.92
7108,,,Гамиях,,,,2525,,,,,,,
7109,Novolakskoe,,Новолакское,,,,5952,43.1169,46.4839,Chechen,,Daghestan,,415.91
7110,Novochurtakh,,Новочуртах,,,,3304,43.2131,46.5436,Avar,,Daghestan,,190.98
7111,,,Тухчар,,,,3569,,,,,,,
7112,Chapaevo,,Чапаево,,,,2386,43.11009,46.4862,Lak,,Daghestan,,428.33
7113,,,Шушия,,,,601,,,,,,,
7114,Yamansu (Shushiya),,Ямансу,,,,782,43.13546,46.425114,Chechen,,Daghestan,,315.42
7115,,,Дучи,,,,1102,,,,,,,
7116,,,Ницовкра,,,,451,,,,,,,
7117,Novokuli,,Новокули,,,,2384,43.1656,46.5211,Lak,,Daghestan,,324.6
7118,,,Чаравали,,,,1219,,,,,,,
7119,Novomekhel'ta,,Новомехельта,,,,2611,43.249918,46.54397,Avar,,Daghestan,,121.83
7120,,,отделение Сельхозтехника,,,,,,,,,,,
7121,Terekli-Mekteb,,Терекли-Мектеб,,,,7964,44.1671,45.86975,Nogai,,Daghestan,,21.33
7122,Kumli,,Кумли,,,,875,43.9906,46.0658,Nogai,,Daghestan,,14.82
7123,Kunbatar,,Кунбатар,,,,1902,44.29337,45.58396,Nogai,,Daghestan,,42.45
7124,Chervlennye Buruny,,Червленные Буруны,,,,2067,44.16142,45.62342,Nogai,,Daghestan,,52.08
7125,Edige,,Эдиге,,,,589,44.07361,46.35778,Nogai,,Daghestan,,
7126,,,Ленинаул,,,,542,,,,,,,
7127,,,Калининаул,,,,537,,,,,,,
7128,,,Арсланбек,,,,,,,,,,,
7129,Karagas,,Карагас,,,,1970,44.2514,45.3853,Nogai,,Daghestan,,66.27
7130,Boranchi,,Боранчи,,,,545,44.21684,45.53166,Nogai,,Daghestan,,58
7131,Karasu,,Карасу,,,,758,44.08328,45.90582,Nogai,,Daghestan,,28.69
7132,Sulutyube,,Сулутюбе,,,,47,44.13378,45.81648,Nogai,,Daghestan,,29.56
7133,Nariman,,Нариман,,,,1789,44.189709,45.835784,Nogai,,Daghestan,,21.13
7134,Batyr-Murza,,Батыр-Мурза,,,,625,44.176052,45.695673,Nogai,,Daghestan,,42.04
7135,Shumly-Olik,,Шумли-Олик,,,,800,44.24283,45.68992,Dargwa,,Daghestan,,33.52
7136,Ortatyube,,Ортатюбе,,,,1100,44.24611,45.28167,Nogai,,Daghestan,,77.67
7137,Uy-Salgan,,Уй-Салган,,,,334,44.21889,45.15639,Nogai,,Daghestan,,89.43
7138,Tarumovka,,Тарумовка,,,,5373,44.0733,46.5364,Avar,,Daghestan,,-13
7139,Aleksandro-Nevskoe,,Александро-Невское,,,,1622,43.92181,46.55817,Lezgian,,Daghestan,,
7140,Karabagly,,Карабаглы,,,,704,44.0089,46.5964,Armenian,,Daghestan,,
7141,Kollektivizator,,Коктюбей,,,,667,43.95942,47.39102,Avar,,Daghestan,,
7142,Novodmitrievka,,Новодмитриевка,,,,2293,44.0808,46.4847,Nogai,,Daghestan,,-16
7143,Novoromanovka,,Новоромановка,,,,1236,43.9567,46.6444,Avar,,Daghestan,,
7144,,,Раздолье,,,,1147,,,,,,,
7145,Kochubey,,Кочубей,,,,7272,44.39179,46.54615,Avar,,Daghestan,,-21
7146,,,Калиновка,,,,1805,,,,,,,
7147,,,Куйбышево,,,,37,,,,,,,
7148,Novogeorgievka,,Новогеоргиевка,,,,2378,43.9314,46.6339,Avar,,Daghestan,,
7149,Kuznetsovskoe,,Кузнецовское,,,,486,43.90277,46.63276,Avar,,Daghestan,,
7150,,,Имунный,,,,363,,,,,,,
7151,,,Таловка,,,,1507,,,,,,,
7152,,,разъезд №15,,,,39,,,,,,,
7153,Rassvet,,Рассвет,,,,1215,43.9786,46.7111,Avar,,Daghestan,,
7154,,,Новониколаевка,,,,714,,,,,,,
7155,Plodopitomnik,,Плодопитомник,,,,163,43.99533,46.73344,Avar,,Daghestan,,
7156,,,Айбатхановское лесничество,,,,91,,,,,,,
7157,Vyshetalovskiy,,Вышеталовский,,,,320,44.035,46.72333,Nogai,,Daghestan,,
7158,,,им.М. Горького,,,,282,,,,,,,
7159,Yurkovka,,Юрковка,,,,1527,44.1789,46.6797,Avar,,Daghestan,,
7160,,,Привольный,,,,455,,,,,,,
7161,Adzhimazhagatyurt,,Аджимажагатюрт,,,,825,43.35055,46.50783,Kumyk,,Daghestan,,41.31
7162,Akbulatyurt,,Акбулатюрт,,,,743,43.45934,46.38598,Chechen,,Daghestan,,17
7163,Aksay,,Аксай,,,,8800,43.3686,46.4461,Avar,,Daghestan,,34.9
7164,Bammatyurt,,Бамматюрт,,,,4337,43.3442,46.6075,Chechen,,Daghestan,,38.04
7165,Batashyurt,,Баташюрт,,,,3298,43.3069,46.5108,Kumyk,,Daghestan,,62.82
7166,Boragangechuv,,Борагангечув,,,,1637,43.30852,46.43596,Chechen,,Daghestan,,72.01
7167,Dzerzhinskoe,,Дзержинское,,,,2072,43.5192,46.4731,Avar,,Daghestan,,12
7168,Kandauraul,,Кандаураул,,,,1663,43.3414,46.5664,Chechen,,Daghestan,,41.51
7169,,,Куруш,,,,7324,,,,,,,
7170,,,Моксоб,,,,668,,,,,,,
7171,Mutsalaul,,Муцалаул,,,,6759,43.2719,46.7311,Avar,,Daghestan,,54.63
7172,Novyy Kostek,,Новый Костек,,,,4523,43.3356,46.8281,Dargwa,,Daghestan,,7.68
7173,Novogagatli,,Новогагатли,,,,4781,43.4561,46.4819,Andi,,Daghestan,,20.69
7174,Novosasitli,,Новососитли,,,,1786,43.38468,46.58564,Avar,,Daghestan,,28.12
7175,Nuradilovo,,Нурадилово,,,,3962,43.284357,46.4645,Chechen,,Daghestan,,85.17
7176,,,Первомайское,,,,1227,,,,,,,
7177,Sadovoe,,Садовое,,,,846,43.34119,46.77181,Avar,,Daghestan,,11.43
7178,Simsir,,Сиух,,,,3314,43.31315,46.54329,Chechen,,Daghestan,,60.38
7179,,,Советское,,,,1364,,,,,,,
7180,Solnechnoe,,Солнечное,,,,4499,43.2761,46.5069,Chechen,,Daghestan,,88.13
7181,Sulevkent,,Сулевкент,,,,2666,43.470028,46.754764,Dargwa,,Daghestan,,1.74
7182,Terechnoe,,Теречное,,,,1622,43.4358,46.4008,Avar,,Daghestan,,18.88
7183,Tukita,,Тукита,,,,588,42.57056,46.37278,Karata,,Daghestan,,1939.53
7184,Toturbiykala,,Тотурбийкала,,,,2841,43.2056,46.6933,Kumyk,,Daghestan,,186.57
7185,Khamavyurt,,Хамавюрт,,,,3180,43.2722,46.4286,Chechen,,Daghestan,,109.97
7186,Tsiab-Ichichali,,Цияб Ичичали,,,,2272,43.38712,46.61917,Avar,,Daghestan,,26.01
7187,Chagarotar,,Чагаротар,,,,1742,43.4692,46.5403,Kumyk,,Daghestan,,16.53
7188,Shagada,,Шагада,,,,879,43.479,46.72585,Avar,,Daghestan,,6.97
7189,Endirey,,Эндирей,,,,7438,43.182964,46.662014,Kumyk,,Daghestan,,259.26
7190,Adil'otar,,Адильотар,,,,1282,43.4603,46.6761,Chechen,,Daghestan,,11
7191,Tutlar,,Тутлар,,,,509,43.46703,46.68876,Chechen,,Daghestan,,9.35
7192,Kadyrotar,,Кадыротар,,,,805,43.44099,46.65515,Chechen,,Daghestan,,13.26
7193,Bayramaul,,Байрамаул,,,,2861,43.296175,46.730134,Chechen,,Daghestan,,36
7194,Genzheaul,,Генжеаул,,,,782,43.2934,46.75729,Chechen,,Daghestan,,27.32
7195,,,Шулькевич,,,,,,,,,,,
7196,Batayurt,,Батаюрт,,,,4068,43.315233,46.680623,Kumyk,,Daghestan,,36.78
7197,Umashaul,,Умашаул,,,,1454,43.32606,46.69719,Avar,,Daghestan,,28.18
7198,Kazmaaul,,Казмааул,,,,1337,43.4306,46.7644,Kumyk,,Daghestan,,4
7199,Umarotar,,Умаротар,,,,307,43.42388,46.69025,Chechen,,Daghestan,,11.31
7200,Karlanyurt,,Карланюрт,,,,3333,43.2303,46.6447,Avar,,Daghestan,,161.62
7201,Bayram,,Байрам,,,,446,43.25691,46.6513,Avar,,Daghestan,,115.61
7202,Kokrek,,Кокрек,,,,4805,43.23639,46.72665,Avar,,Daghestan,,93.61
7203,,,Карланюрт,,,,2248,,,,,,,
7204,Kostek,,Костек,,,,4554,43.3411,46.8536,Kumyk,,Daghestan,,1.08
7205,Laklakyurt,,Лаклакюрт,,,,179,43.30534,46.80168,Kumyk,,Daghestan,,15
7206,Pyatiletka,,Пятилетка,,,,1181,43.37262,46.96553,Avar,,Daghestan,,
7207,Mogilyovskoe,,Могилевское,,,,1900,43.26106,46.62714,Avar,,Daghestan,,108.51
7208,Petrakovskoe,,Петраковское,,,,2963,43.25332,46.6321,Avar,,Daghestan,,117.79
7209,Novosel'skoe,,Новосельское,,,,2939,43.4275,46.4667,Chechen,,Daghestan,,24.2
7210,Kemsiyurt,,Кемсиюрт,,,,568,43.43439,46.43548,Chechen,,Daghestan,,20.48
7211,,,Октябрьское,,,,2251,,,,,,,
7212,,,Гребенской Мост,,,,,,,,,,,
7213,Osmanyurt,,Османюрт,,,,2597,43.3056,46.5308,Chechen,,Daghestan,,62.4
7214,,,Симсир,,,,1062,,,,,,,
7215,Pokrovskoe,,Покровское,,,,4123,43.2886,46.6658,Chechen,,Daghestan,,61.4
7216,Abdurashid,,Абдурашид,,,,318,43.38644,46.67183,Avar,,Daghestan,,21.71
7217,Temiraul,,Темираул,,,,3770,43.2539,46.8272,Kumyk,,Daghestan,,26.89
7218,Goksuv,,Гоксув,,,,748,43.2222,46.82137,Avar,,Daghestan,,42.06
