koryakov_bd_id,lang_1_K,eng_vil_name,rus_vil_name,rus_vil_name_mdg,census_1885,census_1895,census_1926,census_2010,Lat,Lon,lang_1_S,elevation
1991,,Gedzhukh,,Геджух,,,118,6829,421247,480661,Dargwa,9052
1993,Russian,,Красный Труд,Красный Труд,,,99,,,,,
1995,,,,Мамедкала,,,78,11030,,,,
1997,North Azerbaijani,Kala,Кала,Кала,160,167,154,1751,421464,481634,North Azerbaijani,1475
1999,,,,Михайловка,,,62,,,,,
2001,North Azerbaijani,Salik,Салик,Салик,161,71,236,1766,4217335,4808635,North Azerbaijani,4257
2003,North Azerbaijani,,ур.Гимейди,ур.Гимейди,830,834,637,,,,,
2005,North Azerbaijani,Darvag,Дарваг,Дарваг,961,968,1223,2889,42022285,48065912,North Azerbaijani,35503
2007,North Azerbaijani,Delichoban,Деличобан,Деличобан,521,487,485,2216,4219877,4809467,North Azerbaijani,1979
2009,,,,Огни,,,84,,,,,
2011,,,,Перво-Майский № 1,,,29,,,,,
2013,,,,Перво-Майский № 2,,,33,,,,,
2015,,,,Перво-Майский № 3,,,78,,,,,
2017,,,,Перво-Майский № 4,,,16,,,,,
2019,,,,Перво-Майский № 5,,,13,,,,,
2021,North Azerbaijani,Dzhalgan,Джалган,Джалган,271,272,442,724,4202454,4826224,North Azerbaijani,52782
2023,North Azerbaijani,Dzhemikent,Джемикент,Джемикент,687,647,750,2555,4223575,4804114,North Azerbaijani,3374
2025,,,,Ж. д. будка 973 вер.,,,23,,,,,
2027,Dargwa,,Мамай-Кент,Мамай-Кент,,,68,,,,,
2029,North Azerbaijani,Ulluterkeme,Уллу-Теркеме,Уллу-Теркеме,159,152,298,1597,4221511,4800644,North Azerbaijani,7456
2031,North Azerbaijani,Zid'yan,Зидьян,Зидьян,533,532,574,150,42050776,48142558,North Azerbaijani,48172
2033,North Azerbaijani,,разв.Бильгади,разв.Бильгади,232,249,162,,,,,
2035,North Azerbaijani,Bil'gadi,Бильгади,Бильгади,,,176,640,4208581,4813462,North Azerbaijani,19838
2037,North Azerbaijani,Zid'yan-Kazmalyar,Зидьян-Казмаляр,Зидьян-Казмаляр,,,332,977,4207957,4815655,North Azerbaijani,20387
2039,North Azerbaijani,,разв.Кемах,разв.Кемах,374,383,426,,,,,
2041,Kumyk,Kayakent,Каякент,Каякент,2118,2050,2166,11145,423847,479044,Kumyk,17142
2043,,Novokayakent,,Новокаякент,,,246,5127,423922,479878,Kumyk,
2045,,,,Нефтян пром.,,,18,,,,,
2047,,,,ст.Папас,,,85,,,,,
2049,,,,рыбацкий посёлок,,,128,,,,,
2051,,,,рыбацкий посёлок,,,92,,,,,
2053,North Azerbaijani,Kullar,Куллар,Куллар,107,122,167,2314,418364,483878,Lezgian,5300
2055,тат+,Aglobi,Аглоби,Аглоби,139,145,246,2343,4190152,4835017,Lezgian,1749
2057,,,,Араблинское,,,39,,,,,
2059,,Arablinskoe,,Араблинское,,,34,2175,419675,483303,Lezgian,
2061,,,,Араблинский 1015 вер.,,,4,,,,,
2063,,,,Араблинский 1017 вер.,,,7,,,,,
2065,,,,Араблинский 1005 вер.,,,8,,,,,
2067,,,,Араблинский 1007 вер.,,,11,,,,,
2069,Lezgian,,ур.Гаджият,ур.Гаджият,,,6,,,,,
2071,,,,Сад Араблин,,,1,,,,,
2073,,,,Сад Мардановой,,,2,,,,,
2075,тат+,Rubas,Рубас,Рубас,189,186,312,3099,41895476,48329618,North Azerbaijani,2737
2077,North Azerbaijani,,Хозаян,Хозаян,,,3,,,,,
2079,North Azerbaijani,Maraga,Марага,Марага,1791,1812,1941,1794,419633,481208,North Azerbaijani,44473
2081,North Azerbaijani,Mitagi,Митаги,Митаги,769,781,551,648,4201736,4819083,North Azerbaijani,64321
2083,North Azerbaijani,Mitagi-Kazmalyar,Митаги-Казмаляр,Митаги-Казмаляр,,,186,1177,42035494,48204804,North Azerbaijani,29666
2085,North Azerbaijani,,Митаги-Казмаляр,Митаги-Казмаляр,,,90,,,,,
2087,North Azerbaijani,Sabnova,Сабнова,Сабнова,,,537,3823,42063172,48254419,North Azerbaijani,28375
2089,North Azerbaijani,Mugarty,Мугарты,Мугарты,934,953,880,1616,419947,481614,North Azerbaijani,44219
2091,North Azerbaijani,Padar,Падар,Падар,292,289,365,2265,4219939,4805179,North Azerbaijani,5656
2093,North Azerbaijani,Rukel',Рукель,Рукель,1162,1212,1109,2742,419881,482253,North Azerbaijani,59645
2095,North Azerbaijani,,Солёное озеро,Солёное озеро,,,2,,,,,
2097,North Azerbaijani,Tatlyar,Татляр,Татляр,341,342,440,1510,422003,480269,North Azerbaijani,6812
2099,North Azerbaijani,,Карадаглы,Карадаглы,131,132,182,788,,,,
2101,Kumyk,Alkhadzhakent,Алхаджакент,Алхаджакент,2034,2039,1323,2411,42340016,4779177,Kumyk,56332
2103,,Gasha,,Гаша,174,169,81,54,4233592,4783067,Kumyk,35379
2105,Tabasaran,Arak,Арак,Арак,318,322,315,462,4196112,4798984,Tabasaran,72689
2107,Tabasaran,Lidzhe,Лидже,Лидже,252,261,314,245,4197245,4798057,Tabasaran,69863
2109,Tabasaran,Tsukhdyg,Цухтыг,Цухтыг,259,262,346,653,4194056,4798139,Tabasaran,96492
2111,Tabasaran,Arkit,Аркит,Аркит,359,404,422,608,41947308,48014025,Tabasaran,65193
2113,Tabasaran,Rushul',Рушуль,Рушуль,297,316,339,455,419567,4801232,Tabasaran,66476
2115,Tabasaran,Ushnyug,Ушнюг,Ушнюг,176,187,236,272,4192639,4800306,Tabasaran,89771
2117,Tabasaran,Firgil',Фиргиль,Фиргиль,147,175,236,397,4192507,4802587,Tabasaran,66267
2119,North Azerbaijani,Tsanak,Цанак,Цанак,413,464,468,909,4194266,4804137,North Azerbaijani,52441
2121,Dargwa,Varsit,Варсит,Варсит,278,266,235,243,41992062,4782111,Dargwa,115157
2123,Dargwa,Bazhluk,Бажлук,Бажлук,247,251,284,41,42040295,47808314,Dargwa,116746
2125,Dargwa,,ур.Оглавкент,ур.Оглавкент,49,42,53,,,,,
2127,Dargwa,Surkhavkent,Сурхавкент,Сурхавкент,45,40,73,42,41983999,47827576,Dargwa,116609
2129,Dargwa,,разв.Галинта,разв.Галинта,87,91,72,,,,,
2131,Tabasaran,Kuzhnik,Кужник,Кужник,349,343,366,846,4195549,4782231,Tabasaran,119153
2133,Tabasaran,,разв.Гулли,разв.Гулли,138,117,116,,,,,
2135,Tabasaran,Kyurek,Кюрек,Кюрек,83,67,52,93,4195258,4785934,Tabasaran,104842
2137,Tabasaran,Uluz,Улуз,Улуз,166,166,209,403,4195721,4783714,Tabasaran,109056
2139,Tabasaran,Urzig,Урзиг,Урзиг,170,156,180,348,4194811,4784992,Tabasaran,109201
2141,Tabasaran,,разв.Урсиг,разв.Урсиг,108,103,115,,,,,
2143,Tabasaran,Kharag,Хараг,Хараг,193,189,177,499,41945423,47825106,Tabasaran,111277
2145,Tabasaran,Churdaf,Чурдаф,Чурдаф,175,173,182,444,4195272,478636,Tabasaran,99200
2147,Tabasaran,Shile,Шиле,Шиле,152,147,155,208,4194774,4782939,Tabasaran,106866
2149,Kumyk,Dzhavankent,Джаванкент,Джаванкент,1168,1177,760,1013,4226265,4780983,Kumyk,35845
2151,Kumyk,Bashlykent,Башлыкент,Башлыкент,1547,1610,1477,3230,422597,478439,Kumyk,28057
2153,Dargwa,Dzhibakhni,Джибахни,Джибахни,735,740,567,1200,4206051,4790847,Dargwa,40911
2155,Dargwa,Dzhavgat,Джавгат,Джавгат,466,470,579,2185,420506,479375,Dargwa,36550
2157,Dargwa,Kulegu,Кулегу,Кулегу,116,102,107,155,4207003,4788401,Dargwa,54391
2159,Dargwa,Mashaty,Машаты,Машаты,271,283,286,185,4205398,4788286,Dargwa,63500
2161,Dargwa,Ruka,Рука,Рука,319,315,365,959,4204751,4792312,Dargwa,42294
2163,Dargwa,Khadagi,Хадаги,Хадаги,131,124,155,182,4208067,4789726,Dargwa,38871
2165,Dargwa,Dibgashi,Дибгаши,Дибгаши,532,527,450,1130,421617,476944,Dargwa,110478
2167,Dargwa,Buskri,Бускри,Бускри,686,691,702,686,4217359,4766673,Dargwa,136929
2169,Dargwa,Surkhachi,Сурхачи,Сурхачи,400,405,312,452,4216143,4774083,Dargwa,104218
2171,Dargwa,Iraki,Ираки,Ираки,286,299,251,394,4216405,4771739,Dargwa,110535
2173,Dargwa,Kalkni,Калкни,Калкни,592,587,488,1316,4217732,4770499,Dargwa,116024
2175,Dargwa,Gunakari,Гунакари,Гунакари,271,275,201,371,4217776,4769262,Dargwa,116873
2177,Tabasaran,Dyubek,Дюбек,Дюбек,878,818,1041,1893,420208,47969528,Tabasaran,45074
2179,Tabasaran,Khapil',Хапиль,Хапиль,258,279,328,1031,4198722,4797731,Tabasaran,55833
2181,Tabasaran,Khustil',Хустиль,Хустиль,208,223,310,593,4200335,4793489,Tabasaran,76548
2183,Tabasaran,Yagdyg,Ягдыг,Ягдыг,338,360,354,990,41980115,47970578,Tabasaran,54130
2185,Tabasaran,Yersi,Ерси,Ерси,735,750,1197,1805,42018844,48012897,North Azerbaijani,58101
2187,Dargwa,Zil'bachi,Зильбачи,Зильбачи,325,339,397,941,42139973,47717838,Dargwa,131198
2189,Dargwa,Iragi,Ираги,Ираги,352,353,361,843,4211889,4775336,Dargwa,85066
2191,Dargwa,Kudagu,Кудагу,Кудагу,152,148,248,564,4213322,4773006,Dargwa,111761
2193,Tabasaran,Zil',Зиль,Зиль,346,345,433,454,4199616,4803356,North Azerbaijani,58722
2195,Tabasaran,Tatil',Татиль,Татиль,181,181,361,1128,4199269,4798826,Tabasaran,62119
2197,Dargwa,Itsari,Ицари,Ицари,535,563,639,223,4199733,475833,Dargwa,143643
2199,Dargwa,,Чахрижи,Чахрижи,160,161,357,,,,,
2201,Dargwa,,Санакари,Санакари,128,133,178,,,,,
2203,Dargwa,,Шари,Шари,313,316,407,19,,,,
2205,Kumyk,Kapkaykent,Капкайкент,Капкайкент,1411,1413,920,1020,42248157,47798984,Kumyk,37184
2207,Dargwa,,разв.Каракурош,разв.Каракурош,264,269,287,,,,,
2209,Dargwa,Karatsan,Карацан,Карацан,725,689,754,1162,420886,478683,Dargwa,51428
2211,Dargwa,Barshamay,Баршамай,Баршамай,1070,1040,883,2112,4211176,4785143,Dargwa,55550
2213,Dargwa,Gaziya,Газия,Газия,171,166,90,386,42085935,47817633,Dargwa,51637
2215,Dargwa,Kartalay,Карталай,Карталай,445,429,246,599,4208709,4785834,Dargwa,55562
2217,Dargwa,Dzhinabi,Джинаби,Джинаби,385,342,338,706,42070864,47860318,Dargwa,61361
2219,Dargwa,Kirki,Кирки,Кирки,423,398,434,175,4196917,4781333,Dargwa,123093
2221,Dargwa,,разв.Бартуга,разв.Бартуга,91,88,75,,,,,
2223,Dargwa,,разв.Барша,разв.Барша,123,110,118,,,,,
2225,Dargwa,,разв.Кираж,разв.Кираж,44,44,86,,,,,
2227,Dargwa,Turaga,Турага,Турага,138,137,147,56,4196152,4780188,Dargwa,118758
2229,Dargwa,,разв.Ургая,разв.Ургая,174,164,119,,,,,
2231,Dargwa,Shilansha,Шиланша,Шиланша,104,109,99,81,4197502,4778696,Dargwa,123821
2233,Dargwa,Kirtsik,Кирцик,Кирцик,316,305,253,92,4200129,4784068,Dargwa,119465
2235,Dargwa,,Антиль,Антиль,133,132,139,,,,,
2237,Dargwa,Pilyaki,Пиляки,Пиляки,189,190,209,29,4200537,4785667,Dargwa,105760
2239,Dargwa,Shuragat,Шурагат,Шурагат,63,61,80,73,4199186,4783994,Dargwa,116686
2241,Dargwa,Kichi-Gamri,Кичи-Гамри,Кичи-Гамри,710,732,563,1696,423125,477106,Dargwa,59382
2243,Dargwa,Mamaaul,Мамааул,Мамааул,233,237,220,615,4231709,4775237,Dargwa,51083
2245,Dargwa,Kischa,Кища,Кища,1803,1789,431,3030,4217677,4758117,Dargwa,131917
2247,Dargwa,,Нижняя Кища,Нижняя Кища,,,243,,,,,
2249,Dargwa,Kubachi,Кубачи,Кубачи,2232,2241,1733,3055,420856,476031,Dargwa,163675
2251,Dargwa,Kulidzha,Кулиджа,Кулиджа,259,258,295,403,42054682,47772754,Dargwa,92743
2253,Dargwa,,Гурмиша,Гурмиша,85,82,106,,,,,
2255,Dargwa,Dzhigiya,Джигия,Джигия,116,120,129,289,4206139,4779597,Dargwa,62114
2257,Dargwa,Duregi,Дуреги,Дуреги,287,279,335,270,4203585,4776541,Dargwa,106216
2259,Dargwa,Mizhigli,Мижигли,Мижигли,202,188,195,383,420697,4779989,Dargwa,59398
2261,Dargwa,Shilyagi,Шиляги,Шиляги,291,284,297,486,420486,477903,Dargwa,65923
2263,Dargwa,Khungiya,Хунгия,Хунгия,205,199,243,364,4209321,4780518,Dargwa,63236
2265,Tabasaran,Gumi,Гуми,Гуми,248,256,251,261,41894319,47868304,Tabasaran,108739
2267,Tabasaran,Afna,Афна,Афна,118,122,97,193,41902075,47861413,Tabasaran,107735
2269,Tabasaran,,разв.Гарик,разв.Гарик,30,33,58,,,,,
2271,Tabasaran,Guvlig,Гувлиг,Гувлиг,141,149,122,487,4191824,4785213,Tabasaran,119164
2273,Tabasaran,,разв.Джагрик,разв.Джагрик,23,22,22,,,,,
2275,Tabasaran,,разв.Зертиль,разв.Зертиль,29,31,50,,,,,
2277,Tabasaran,,разв.Кюледжик,разв.Кюледжик,35,37,46,,,,,
2279,Tabasaran,Kyuryag,Кюряг,Кюряг,317,341,291,452,41907094,47853636,Tabasaran,114064
2281,Tabasaran,Sertil',Сертиль,Сертиль,149,152,166,399,4192531,4786522,Tabasaran,122626
2283,Tabasaran,Sikukh,Сикух,Сикух,144,144,109,199,4190457,4784596,Tabasaran,123795
2285,Tabasaran,,разв.Хак,разв.Хак,16,16,21,,,,,
2287,Tabasaran,Khanak,Ханак,Ханак,131,141,123,277,4191373,4786645,Tabasaran,108337
2289,Tabasaran,,разв.Гярих,разв.Гярих,76,75,79,,,,,
2291,Tabasaran,,Хюртиль,Хюртиль,88,91,76,,,,,
2293,Tabasaran,Gurik,Гурик,Гурик,358,266,412,804,41962788,47919474,Tabasaran,73333
2295,Tabasaran,Akka,Акка,Акка,122,124,134,599,4192686,479297,Tabasaran,74126
2295,Tabasaran,Akka,Акка,Акка,122,124,134,599,4192686,479297,Tabasaran,74126
2297,Tabasaran,,Гюгряг,Гюгряг,155,152,145,268,,,,
2299,Tabasaran,Dagni,Дагни,Дагни,160,160,166,313,41931594,47911846,Tabasaran,83561
2301,Tabasaran,Dzhul'dzhag,Джульджаг,Джульджаг,180,180,163,715,4195485,4788933,Tabasaran,99850
2303,Tabasaran,Dzhul'dzhinif,Джульджиниф,Джульджиниф,70,62,68,197,41957235,47912939,Tabasaran,76584
2305,Tabasaran,Yergyunyag,Ергюняг,Ергюняг,62,59,64,60,4196295,4789501,Tabasaran,95663
2307,Tabasaran,Gisik,Гисик,Гисик,67,73,82,293,4194475,4791451,Tabasaran,91267
2309,Tabasaran,Gisik,Гисик,Гисик,95,100,85,,4194475,4791451,Tabasaran,91267
2311,Tabasaran,Kuvag,Куваг,Куваг,98,98,103,99,41926587,4790245,Tabasaran,104710
2313,Tabasaran,Kulif,Кулиф,Кулиф,128,133,165,624,4195955,4788391,Tabasaran,100383
2315,Tabasaran,Lyakhe,Ляхе,Ляхе,181,184,169,248,41952293,47914701,Tabasaran,80983
2317,Tabasaran,Kharkhni,Хархни,Хархни,72,80,81,101,41939561,47880088,Tabasaran,118430
2319,Tabasaran,Yurgulig,Юргулиг,Юргулиг,93,101,91,296,41962775,47896658,Tabasaran,93912
2321,Dargwa,Lischa,Лища,Лища,345,309,339,111,42072834,47740462,Dargwa,118115
2323,Dargwa,,разв.Абдушки,разв.Абдушки,279,261,249,,,,,
2325,Dargwa,,разв.Биркли,разв.Биркли,110,108,155,,,,,
2327,Dargwa,Gul'dy,Гульды,Гульды,173,167,151,145,4207113,4768936,Dargwa,132278
2329,Dargwa,Daknisa,Дакниса,Дакниса,200,201,208,436,4208758,4772711,Dargwa,87682
2331,Dargwa,Dzhirabachi,Джирабачи,Джирабачи,470,470,451,531,4209091,4773513,Dargwa,93981
2333,Dargwa,Surgiya,Сургия,Сургия,166,164,229,182,42077112,47717301,Dargwa,110437
2335,Kumyk,Madzhalis,Маджалис,Маджалис,1481,1422,1021,6820,421217,478333,Dargwa,40849
2337,Dargwa,Akhmedkent,Ахмедкент,Ахмедкент,611,613,715,1026,4212036,4781047,Dargwa,67858
2339,Dargwa,,разв.Дарща,разв.Дарща,102,110,209,,,,,
2341,Muslim Tat,,Евр. слободка,Евр. слободка,,,306,,,,,
2343,Dargwa,Irichi,Иричи,Иричи,121,121,90,8,4213548,4779158,Dargwa,88254
2345,Dargwa,Sanchi,Санчи,Санчи,606,598,609,1797,4213244,4782243,Dargwa,47470
2347,Dargwa,Chakhdikna,Чахдикна,Чахдикна,158,166,151,217,4214116,4776044,Dargwa,100097
2349,Dargwa,Myurego,Мюрего,Мюрего,2760,2678,2351,4225,424042,476894,Dargwa,53237
2351,Dargwa,,разв. Сулевкенд,разв. Сулевкенд,581,573,569,,,,,
2353,Dargwa,Amuzgi,Амузги,Амузги,210,212,201,,42068009,47597806,Dargwa,150587
2355,Dargwa,Shiri (Shari),Шари,Шари,188,192,237,83,42060627,47589895,Dargwa,144025
2357,Dargwa,,разв.Тама,разв.Тама,341,342,407,,,,,
2359,Dargwa,Adaga,Адага,Адага,428,418,432,162,4200972,4771357,Dargwa,110909
2361,Dargwa,,разв.Инаки,разв.Инаки,104,86,117,,,,,
2363,Dargwa,,разв.Мирсия,разв.Мирсия,92,84,88,,,,,
2365,Dargwa,,разв.Мисарга,разв.Мисарга,91,99,99,,,,,
2367,Dargwa,,Сулипа,Сулипа,46,46,103,,,,,
2369,Dargwa,,разв.Уршеги,разв.Уршеги,103,113,129,,,,,
2371,Dargwa,,разв.Цибарчи,разв.Цибарчи,87,85,100,,,,,
2373,Dargwa,Trisanchi,Трисанчи,Трисанчи,560,575,609,1521,42118091,4770559,Dargwa,94914
2375,Dargwa,Dibgalik,Дибгалик,Дибгалик,359,367,357,557,42120363,47652521,Dargwa,106545
2377,Dargwa,Zubanchi,Зубанчи,Зубанчи,616,622,664,1639,4213309,4770417,Dargwa,107752
2379,Dargwa,Dzhurmachi,Джурмачи,Джурмачи,223,231,256,152,4209049,4769572,Dargwa,95166
2381,Dargwa,Urkarakh,Уркарах,Уркарах,1978,1962,2376,4392,421606,476339,Dargwa,130988
2383,Dargwa,Chishili,Чишили,Чишили,312,318,380,553,4215228,4766839,Dargwa,122542
2385,Kumyk,Usemikent,Усемикент,Усемикент,637,618,591,1996,423836,478681,Kumyk,26735
2387,Dargwa,,Учбулак,Учбулак,,,54,,,,,
2389,Kumyk,Utamysh,Утамыш,Утамыш,2678,2485,2015,3631,424047,477492,Kumyk,33616
2391,Tabasaran,Khalag,Халаг,Халаг,420,468,380,674,4190551,4788935,Tabasaran,109077
2393,Tabasaran,Bukhnag,Бухнаг,Бухнаг,91,93,76,195,41910587,47872994,Tabasaran,99949
2395,Tabasaran,,разв.Думурхиль,разв.Думурхиль,271,284,258,,,,,
2397,Tabasaran,,разв.Сулантиль,разв.Сулантиль,79,74,93,,,,,
2399,Tabasaran,Gasikh,Гасик,Гасик,160,164,173,404,4192398,478847,Tabasaran,114842
2401,Tabasaran,,разв.Хурциль,разв.Хурциль,40,43,35,,,,,
2403,Tabasaran,Khanag,Ханаг,Ханаг,263,297,283,627,4197444,4790333,Tabasaran,72440
2405,Tabasaran,Rugudzh,Ругудж,Ругудж,367,372,315,812,41976755,4789161,Tabasaran,77015
2407,Tabasaran,Tsantil',Цантиль,Цантиль,131,136,134,284,4195508,4786271,Tabasaran,98513
2409,Dargwa,Kharbuk,Харбук,Харбук,1646,1714,1448,1528,42158768,47530832,Dargwa,148117
2411,Dargwa,Shulerchi,Шулерчи,Шулерчи,112,111,154,,4213744,4756335,Dargwa,110284
2413,Tabasaran,Kheli,Хели,Хели,171,180,438,574,41967458,48058177,North Azerbaijani,58705
2415,Tabasaran,Yekrag,Екраг,Екраг,128,141,160,156,41967212,48044297,North Azerbaijani,52248
2417,Tabasaran,Khurik,Хурик,Хурик,877,831,840,2534,4198583,4789861,Tabasaran,74747
2419,Tabasaran,,Хархуни,Хархуни,,,155,,,,,
2421,Tabasaran,Pilig,Пилиг,Пилиг,407,406,371,760,4197418,478687,Tabasaran,103745
2423,Tabasaran,Khuchni,Хучни,Хучни,509,515,384,3232,41947717,47945961,Tabasaran,64362
2425,Tabasaran,,Вартатиль,Вартатиль,146,155,154,,,,,
2427,Tabasaran,Vechrik,Вечрик,Вечрик,117,122,113,288,419171,4796184,Tabasaran,102134
2429,Tabasaran,Dzhugdil',Джугдиль,Джугдиль,272,271,325,917,41919222,47979531,Tabasaran,79813
2431,Tabasaran,Tsurtil',Цуртиль,Цуртиль,193,194,194,343,41918365,47932001,Tabasaran,95503
2433,Tabasaran,Kurkak,Куркак,Куркак,208,211,275,265,4191096,47971699,Tabasaran,96878
2435,Tabasaran,Sika,Сика,Сика,,,84,112,4189173,4797821,Tabasaran,121204
2437,Kumyk,Yangikent,Янгикент,Янгикент,1620,1612,1045,1247,422042,478292,Kumyk,30872
2439,Dargwa,,Верх. Гулли,Верх. Гулли,596,592,390,,,,,
2441,Dargwa,,ур.Ниж.Гулли,ур.Ниж.Гулии,,,235,,,,,
2443,Dargwa,Mallakent,Маллакент,Маллакент,132,141,125,260,4217448,4779664,Dargwa,49137
2445,Kumyk,Tumeller,Тумеллер,Тумеллер,220,222,224,284,421846,4784238,Kumyk,31473
2447,Dargwa,Chumli,Чумли,Чумли,674,689,728,1874,4220167,4777306,Dargwa,52841
2989,Lezgian,,Ашага-Араг,Ашага-Араг,408,1140,590,,,,,
2989,Lezgian,,Ашага-Араг,Ашага-Араг,408,1140,590,,,,,
2991,Lezgian,,разв. Юхари-Араг,разв. Юхари-Араг,308,304,282,,,,,
2993,Lezgian,Ashagakartas,Ашагакартас,Ашагакартас,544,502,306,192,4163177,481193,Lezgian,68970
2995,Lezgian,,разв. Царахкент,разв. Царахкент,103,109,144,,,,,
2997,Lezgian,Yukhari-Kartas,Юхарикартас,Юхарикартас,649,646,511,281,4162364,4810125,Lezgian,88419
2999,Lezgian,Ashaga-Stal,Ашага-Стал,Ашага-Стал,1312,1269,1342,2854,4169724,4819462,Lezgian,51498
3001,Lezgian,,Ашага-Стальские Казмаляры Верх.,Ашага-Стальские Казмаляры Верх.,,,87,,,,,
3003,Lezgian,Ashaga-Stal-Kazmalyar,Ашагастал-Казмаляр,Ашагастал-Казмаляр,,,177,2979,41681705,48218336,Lezgian,40945
3005,Lezgian,Ashaga-Tsinit,Ашага-Цинит,Ашага-Цинит,459,417,415,789,4172324,4800882,Lezgian,77723
3007,Lezgian,Ashaga-Arkhit,Ашага-Архит,Ашага-Архит,589,546,429,811,41734607,4797302,Lezgian,86114
3009,Lezgian,Yukhari-Arkhit,Юхари-Архит,Юхари-Архит,323,295,280,419,417405,4795878,Lezgian,89074
3011,Tabasaran,Ashaga-Yarak,Ашага-Ярак,Ашага-Ярак,338,342,582,1329,41822988,47952033,Tabasaran,124281
3013,Tabasaran,,разв. Чулак,разв. Чулак,408,368,385,,,,,
3015,Tabasaran,Yukhari-Yarak,Юхари-Ярак,Юхари-Ярак,269,264,359,351,4183714,4794825,Tabasaran,140849
3017,Lezgian,Ashar,Ашар,Ашар,669,711,614,567,41615664,47663417,Lezgian,159581
3019,Lezgian,Kukvaz,Кукваз,Кукваз,317,324,262,187,4160103,4770543,Lezgian,147148
3021,Aghul,Burkikhan,Буркихан,Буркихан,695,710,780,1193,41806356,47538467,Aghul,191742
3023,Lezgian,Butkent,Буткент,Буткент,328,305,205,463,4160008,4817998,Lezgian,78092
3025,Lezgian,Zukhrabkent,Зухрабкент,Зухрабкент,469,452,396,250,4156687,481529,Lezgian,106682
3027,Lezgian,Khtun,Хтун,Хтун,277,253,120,140,4158408,481739,Lezgian,97713
3029,Lezgian,,разв.Векеляр,разв.Векеляр,530,472,495,,,,,
3031,Lezgian,Alkadar,Алкадар,Алкадар,397,368,324,970,417163,4808667,Lezgian,63123
3033,Lezgian,Gel'khen,Гельхен,Гельхен,574,541,496,576,41659002,47602833,Lezgian,174053
3035,Aghul,Kvardal,Квардал,Квардал,120,150,161,184,416803,4756277,Aghul,198043
3037,Aghul,Ukuz,Укуз,Укуз,126,143,189,35,41696017,47591355,Aghul,203193
3039,Aghul,Usug,Усуг,Усуг,404,418,405,314,41672481,47594624,Aghul,183666
3041,Lezgian,Gil'yar,Гильяр,Гильяр,505,511,632,2023,41559978,48256089,Lezgian,48314
3043,Lezgian,,разв. Хакикент,разв. Хакикент,225,211,249,,,,,
3045,Aghul,Goa,Гоа,Гоа,208,215,266,476,41753585,47703213,Aghul,154095
3047,Aghul,,Друштул,Друштул,362,371,372,,,,,
3049,Aghul,Fite,Фите,Фите,232,227,343,754,4179161,4773998,Aghul,220335
3051,Lezgian,,разв.Даркуш,разв.Даркуш,452,418,351,,,,,
3053,Lezgian,Ptikent,Птикент,Птикент,211,191,174,265,4158452,4810959,Lezgian,104377
3055,Lezgian,Tatarkhankent,Татарханкент,Татарханкент,523,470,545,143,4158361,4809608,Lezgian,96414
3057,Aghul,Duldug,Дулдуг,Дулдуг,371,386,380,544,4176833,4767438,Aghul,156098
3059,Aghul,Yarkug,Яркуг,Яркуг,134,222,273,339,4179814,4768435,Aghul,169675
3061,Lezgian,Zaza,Заза,Заза,494,500,470,37,4177734,4804628,Lezgian,75209
3063,Tabasaran,,разв. Варта,разв. Варта,271,287,338,,,,,
3065,Lezgian,,Ашага-Захит,Ашага-Захит,396,349,306,,,,,
3067,Lezgian,,разв. Орта-Захит,разв. Орта-Захит,186,184,168,,,,,
3069,Lezgian,Yukhari-Zakhit,Юхари-Захит,Юхари-Захит,372,370,325,,4169779,479426,Lezgian,115378
3071,Lezgian,Zizik,Зизик,Зизик,508,494,489,1235,417692,481097,Lezgian,43416
3073,Lezgian,,ур.Имамкуликент,ур.Имамкуликент,36,41,14,,,,,
3075,Lezgian,Karchag,Карчаг,Карчаг,754,761,724,1738,4177369,4815948,Lezgian,30923
3077,Lezgian,Ekendil',Экендиль,Экендиль,183,166,179,473,4175518,4813179,Lezgian,37645
3079,Tabasaran,Zil'dik,Зильдик,Зильдик,475,446,512,585,4181292,4798958,Tabasaran,108478
3081,Tabasaran,,Зирдаг,Зирдаг,319,314,290,,,,,
3083,Tabasaran,Mezhgyul',Межгюль,Межгюль,701,698,792,1217,418061,480075,Tabasaran,106960
3085,Lezgian,Ikra,Икра,Икра,1343,1085,1288,1620,415633,480094,Lezgian,99663
3087,Lezgian,Rugun,Ругун,Ругун,64,59,92,149,41595917,47995977,Lezgian,116218
3089,Lezgian,Ispik,Испик,Испик,520,485,581,1274,4161489,4819118,Lezgian,71495
3091,Lezgian,Asalikent,Асаликент,Асаликент,331,318,339,322,416298,4816777,Lezgian,57846
3093,Lezgian,,разв.Гезеркент,разв.Гезеркент,97,84,135,,,,,
3095,Lezgian,Shikhikent,Шихикент,Шихикент,481,439,423,964,41604121,48165102,Lezgian,79578
3097,Lezgian,Kabir-Kazmalyar,Кабир-Казмаляр,Кабир-Казмаляр,,,411,2191,417498,4848848,Lezgian,12910
3099,Lezgian,,Газардкам-Казмаляр,Газардкам-Казмаляр,,,100,378,,,,
3101,Lezgian,,Гильяр-Казм.,Гильяр-Казм.,,,67,,,,,
3103,Lezgian,,Коган-Казм.,Коган-Казм.,,,25,,,,,
3105,Lezgian,Kchun-Kazmalyar,Кчун-Казмаляр,Кчун-Казмаляр,,,135,723,4176261,4848966,Lezgian,11261
